"Standard Report - Imports"
"Current date: 05/31/2026 5:48 AM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)",
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","April 2024","623,887"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","May 2024","829,561"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","June 2024","501,691"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","July 2024","761,265"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","August 2024","992,743"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","September 2024","1,131,755"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","October 2024","685,285"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","November 2024","793,485"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","December 2024","968,936"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","January 2025","1,190,133"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","February 2025","1,211,674"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","March 2025","1,821,763"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","April 2025","1,362,032"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","May 2025","1,564,471"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","June 2025","1,897,261"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","July 2025","1,059,412"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","August 2025","1,614,563"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","September 2025","1,121,019"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","October 2025","3,054,868"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","November 2025","2,807,265"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","December 2025","2,325,087"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","January 2026","2,371,840"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","February 2026","2,250,015"
"03 Fish, Crustaceans & Aquatic Invertebrates","Pakistan","March 2026","4,067,885"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","January 2024","86,762,873"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","February 2024","84,468,932"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","March 2024","73,500,159"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","April 2024","83,460,621"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","May 2024","86,077,253"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","June 2024","73,127,432"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","July 2024","84,047,915"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","August 2024","92,500,154"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","September 2024","101,319,988"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","October 2024","104,947,401"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","November 2024","116,384,310"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","December 2024","104,692,310"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","January 2025","109,231,676"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","February 2025","85,108,932"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","March 2025","105,919,615"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","April 2025","110,888,051"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","May 2025","80,999,739"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","June 2025","107,145,900"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","July 2025","104,397,913"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","August 2025","72,093,119"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","September 2025","74,116,463"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","October 2025","81,662,453"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","November 2025","76,783,405"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","December 2025","70,039,521"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","January 2026","113,516,920"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","February 2026","92,705,751"
"03 Fish, Crustaceans & Aquatic Invertebrates","Indonesia","March 2026","101,627,330"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","January 2024","28,342,588"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","February 2024","26,978,835"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","March 2024","31,696,131"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","April 2024","41,718,205"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","May 2024","37,064,513"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","June 2024","38,903,321"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","July 2024","32,014,482"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","August 2024","25,461,838"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","September 2024","25,227,584"
"03 Fish, Crustaceans & Aquatic Invertebrates","Japan","October 2024","40,888,964"
